source_run_group,run_id,dataset_id,outer_split_seed,inner_mixture_seed,condition,method_run_id,aggregation,cell_type,n_types_in_aggregate,true_presence_rule,predicted_presence_threshold,n_pairs,truth_positives,truth_negatives,predicted_positives,tp,fp,fn,tn,precision,precision_defined,precision_undefined_reason,recall,recall_defined,recall_undefined_reason,f1,f1_defined,f1_undefined_reason,auprc,auprc_defined,auprc_undefined_reason,has_both_truth_classes,precision_n_types_expected,precision_n_types_defined,recall_n_types_expected,recall_n_types_defined,f1_n_types_expected,f1_n_types_defined,auprc_n_types_expected,auprc_n_types_defined
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_5501_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_5501_mix_211,5501,211,equal_celltype,shapemix_length,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,486.0,538.0,808.0,483.0,325.0,3.0,213.0,0.5977722772277227,True,,0.9938271604938271,True,,0.7465224111282844,True,,0.8812624025162166,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_5501_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_5501_mix_211,5501,211,equal_celltype,shapemix_length,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,2324.0,2796.0,3923.0,2279.0,1644.0,45.0,1152.0,0.5809329594697935,True,,0.9806368330464716,True,,0.7296302225068033,True,,0.8640304173255674,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_04_of_05,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_5501_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_equal_celltype_split_5501_mix_211,5501,211,equal_celltype,shapemix_length,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.5857700863356399,True,,0.9806123322455168,True,,0.7318400570974117,True,,0.8562173967445516,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101,1103,101,observed_abundance,shapemix_count_only,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,184.0,840.0,672.0,183.0,489.0,1.0,351.0,0.27232142857142855,True,,0.9945652173913043,True,,0.4275700934579439,True,,0.9076224031170043,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101,1103,101,observed_abundance,shapemix_count_only,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,162.0,862.0,707.0,159.0,548.0,3.0,314.0,0.2248939179632249,True,,0.9814814814814815,True,,0.3659378596087457,True,,0.6398314774589458,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101,1103,101,observed_abundance,shapemix_count_only,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,158.0,866.0,480.0,142.0,338.0,16.0,528.0,0.29583333333333334,True,,0.8987341772151899,True,,0.445141065830721,True,,0.4880474117923918,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101,1103,101,observed_abundance,shapemix_count_only,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,114.0,910.0,495.0,113.0,382.0,1.0,528.0,0.22828282828282828,True,,0.9912280701754386,True,,0.3711001642036125,True,,0.7576521660682912,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101,1103,101,observed_abundance,shapemix_count_only,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,141.0,883.0,424.0,139.0,285.0,2.0,598.0,0.3278301886792453,True,,0.9858156028368794,True,,0.49203539823008846,True,,0.784074315882714,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101,1103,101,observed_abundance,shapemix_count_only,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,759.0,4361.0,2778.0,736.0,2042.0,23.0,2319.0,0.26493880489560834,True,,0.9696969696969697,True,,0.4161718970879276,True,,0.721299476303089,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101,1103,101,observed_abundance,shapemix_count_only,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.2698323393660121,True,,0.9703649098200587,True,,0.4203569162662223,True,,0.7154455548638694,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101,1103,101,observed_abundance,shapemix_length,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,184.0,840.0,676.0,183.0,493.0,1.0,347.0,0.27071005917159763,True,,0.9945652173913043,True,,0.4255813953488372,True,,0.9059844866837656,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101,1103,101,observed_abundance,shapemix_length,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,162.0,862.0,729.0,158.0,571.0,4.0,291.0,0.2167352537722908,True,,0.9753086419753086,True,,0.3546576879910213,True,,0.5407282895925671,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101,1103,101,observed_abundance,shapemix_length,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,158.0,866.0,527.0,146.0,381.0,12.0,485.0,0.27703984819734345,True,,0.9240506329113924,True,,0.4262773722627737,True,,0.43054493009767303,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101,1103,101,observed_abundance,shapemix_length,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,114.0,910.0,513.0,112.0,401.0,2.0,509.0,0.21832358674463936,True,,0.9824561403508771,True,,0.3572567783094099,True,,0.6895038200414206,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101,1103,101,observed_abundance,shapemix_length,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,141.0,883.0,426.0,135.0,291.0,6.0,592.0,0.31690140845070425,True,,0.9574468085106383,True,,0.4761904761904763,True,,0.6589927618066747,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101,1103,101,observed_abundance,shapemix_length,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,759.0,4361.0,2871.0,734.0,2137.0,25.0,2224.0,0.255660048763497,True,,0.9670619235836627,True,,0.4044077134986226,True,,0.6633696954171423,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_00_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_101,1103,101,observed_abundance,shapemix_length,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.2599420312673151,True,,0.9667654882279042,True,,0.4079927420205037,True,,0.6451508576444203,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211,1103,211,observed_abundance,shapemix_count_only,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,159.0,865.0,633.0,156.0,477.0,3.0,388.0,0.24644549763033174,True,,0.9811320754716981,True,,0.3939393939393939,True,,0.8888966891277136,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211,1103,211,observed_abundance,shapemix_count_only,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,154.0,870.0,712.0,152.0,560.0,2.0,310.0,0.21348314606741572,True,,0.987012987012987,True,,0.3510392609699769,True,,0.6299926569075955,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211,1103,211,observed_abundance,shapemix_count_only,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,141.0,883.0,511.0,128.0,383.0,13.0,500.0,0.25048923679060664,True,,0.9078014184397163,True,,0.39263803680981596,True,,0.4540213715969635,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211,1103,211,observed_abundance,shapemix_count_only,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,136.0,888.0,491.0,135.0,356.0,1.0,532.0,0.27494908350305497,True,,0.9926470588235294,True,,0.43062200956937796,True,,0.7732175259064312,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211,1103,211,observed_abundance,shapemix_count_only,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,119.0,905.0,379.0,117.0,262.0,2.0,643.0,0.3087071240105541,True,,0.9831932773109243,True,,0.46987951807228917,True,,0.7325663510077288,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211,1103,211,observed_abundance,shapemix_count_only,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,709.0,4411.0,2726.0,688.0,2038.0,21.0,2373.0,0.2523844460748349,True,,0.9703808180535967,True,,0.40058224163027656,True,,0.707628795573198,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211,1103,211,observed_abundance,shapemix_count_only,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.25881481760039265,True,,0.970357363411771,True,,0.40762364387217076,True,,0.6957389189092865,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211,1103,211,observed_abundance,shapemix_length,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,159.0,865.0,640.0,156.0,484.0,3.0,381.0,0.24375,True,,0.9811320754716981,True,,0.3904881101376721,True,,0.881984867544256,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211,1103,211,observed_abundance,shapemix_length,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,154.0,870.0,689.0,149.0,540.0,5.0,330.0,0.216255442670537,True,,0.9675324675324676,True,,0.35349940688018977,True,,0.5845346031260202,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211,1103,211,observed_abundance,shapemix_length,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,141.0,883.0,552.0,131.0,421.0,10.0,462.0,0.23731884057971014,True,,0.9290780141843972,True,,0.37806637806637805,True,,0.40858991114701637,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211,1103,211,observed_abundance,shapemix_length,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,136.0,888.0,513.0,134.0,379.0,2.0,509.0,0.26120857699805067,True,,0.9852941176470589,True,,0.4129429892141757,True,,0.7244575772161795,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211,1103,211,observed_abundance,shapemix_length,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,119.0,905.0,399.0,116.0,283.0,3.0,622.0,0.2907268170426065,True,,0.9747899159663865,True,,0.44787644787644787,True,,0.6480482888652477,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211,1103,211,observed_abundance,shapemix_length,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,709.0,4411.0,2793.0,686.0,2107.0,23.0,2304.0,0.24561403508771928,True,,0.9675599435825106,True,,0.39177612792689887,True,,0.6698351157144865,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_01_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_1103_mix_211,1103,211,observed_abundance,shapemix_length,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.24985193545818082,True,,0.9675653181604016,True,,0.39657466643497263,True,,0.6495230495797439,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101,2203,101,observed_abundance,shapemix_count_only,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,192.0,832.0,655.0,191.0,464.0,1.0,368.0,0.2916030534351145,True,,0.9947916666666666,True,,0.4510035419126328,True,,0.9110466640058636,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101,2203,101,observed_abundance,shapemix_count_only,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,163.0,861.0,713.0,155.0,558.0,8.0,303.0,0.21739130434782608,True,,0.950920245398773,True,,0.35388127853881274,True,,0.6262549996097629,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101,2203,101,observed_abundance,shapemix_count_only,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,143.0,881.0,525.0,132.0,393.0,11.0,488.0,0.25142857142857145,True,,0.9230769230769231,True,,0.39520958083832336,True,,0.45928764500351554,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101,2203,101,observed_abundance,shapemix_count_only,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,140.0,884.0,423.0,136.0,287.0,4.0,597.0,0.3215130023640662,True,,0.9714285714285714,True,,0.48312611012433393,True,,0.8034814453186351,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101,2203,101,observed_abundance,shapemix_count_only,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,142.0,882.0,449.0,142.0,307.0,0.0,575.0,0.31625835189309576,True,,1.0,True,,0.48054145516074454,True,,0.7421093589743063,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101,2203,101,observed_abundance,shapemix_count_only,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,780.0,4340.0,2765.0,756.0,2009.0,24.0,2331.0,0.27341772151898736,True,,0.9692307692307692,True,,0.42651622002820877,True,,0.7300693292949031,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101,2203,101,observed_abundance,shapemix_count_only,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.2796388566937348,True,,0.9680434813141868,True,,0.43275239331496956,True,,0.7084360225824168,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101,2203,101,observed_abundance,shapemix_length,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,192.0,832.0,665.0,192.0,473.0,0.0,359.0,0.2887218045112782,True,,1.0,True,,0.44807467911318555,True,,0.9088634415704963,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101,2203,101,observed_abundance,shapemix_length,per_type,Treg,1,truth_proportion > 0,0.01,1024.0,163.0,861.0,725.0,153.0,572.0,10.0,289.0,0.2110344827586207,True,,0.9386503067484663,True,,0.34459459459459457,True,,0.5682399957730586,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101,2203,101,observed_abundance,shapemix_length,per_type,gdT,1,truth_proportion > 0,0.01,1024.0,143.0,881.0,532.0,133.0,399.0,10.0,482.0,0.25,True,,0.9300699300699301,True,,0.39407407407407413,True,,0.36758449927029,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101,2203,101,observed_abundance,shapemix_length,per_type,MAIT,1,truth_proportion > 0,0.01,1024.0,140.0,884.0,453.0,138.0,315.0,2.0,569.0,0.304635761589404,True,,0.9857142857142858,True,,0.4654300168634064,True,,0.7594559338346833,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101,2203,101,observed_abundance,shapemix_length,per_type,Naive B,1,truth_proportion > 0,0.01,1024.0,142.0,882.0,474.0,141.0,333.0,1.0,549.0,0.2974683544303797,True,,0.9929577464788732,True,,0.4577922077922078,True,,0.6266021081109663,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101,2203,101,observed_abundance,shapemix_length,pooled_micro,,5,truth_proportion > 0,0.01,5120.0,780.0,4340.0,2849.0,757.0,2092.0,23.0,2248.0,0.2657072657072657,True,,0.9705128205128205,True,,0.4171948195095067,True,,0.6741035358081782,True,,True,,,,,,,,
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_02_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101__atac__highly_variable__shapemix_length,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_101,2203,101,observed_abundance,shapemix_length,macro_evaluable_types,,5,truth_proportion > 0,0.01,,,,,,,,,0.2703720806579365,True,,0.9694784538023111,True,,0.42199311448749366,True,,0.6461491957118989,True,,True,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
/Users/rzhuang/Documents/VscodeProjects/deconvATAC/results/primary/shapemix_primary_ablation_protocol_v1__shard_03_of_05,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211__atac__highly_variable__shapemix_count_only,pbmc_granulocyte_sorted_10k_shapemix_observed_abundance_split_2203_mix_211,2203,211,observed_abundance,shapemix_count_only,per_type,cDC,1,truth_proportion > 0,0.01,1024.0,171.0,853.0,655.0,170.0,485.0,1.0,368.0,0.2595419847328244,True,,0.9941520467836257,True,,0.4116222760290556,True,,0.8764452083294809,True,,True,,,,,,,,
